Type,Country Code,Series Code,Time Code,Description
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1996 (YR1996),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1997 (YR1997),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1998 (YR1998),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1999 (YR1999),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Congo, Dem. Rep. (COD)",Current account balance (current US$) (BN.CAB.XOKA.CD),2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2021 (YR2021),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Dem. Rep. (COD)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2007 (YR2007),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2008 (YR2008),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2009 (YR2009),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2007 (YR2007),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2008 (YR2008),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2009 (YR2009),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Dem. Rep. (COD)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2010 (YR2010),Data include the effects of MDRI and HIPC debt relief.
FootNote,"Congo, Dem. Rep. (COD)",Present value of external debt (current US$) (DT.DOD.PVLX.CD),2012 (YR2012),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,"Congo, Dem. Rep. (COD)","Present value of external debt (% of exports of goods, services and income) (DT.DOD.PVLX.EX.ZS)",2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,"Congo, Dem. Rep. (COD)",Present value of external debt (% of GNI) (DT.DOD.PVLX.GN.ZS),2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1989 (YR1989),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1991 (YR1991),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)",Current account balance (current US$) (BN.CAB.XOKA.CD),2017 (YR2017),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Rep. (COG)",Current account balance (current US$) (BN.CAB.XOKA.CD),2018 (YR2018),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Rep. (COG)",Current account balance (current US$) (BN.CAB.XOKA.CD),2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Rep. (COG)",Current account balance (current US$) (BN.CAB.XOKA.CD),2020 (YR2020),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Rep. (COG)",Current account balance (current US$) (BN.CAB.XOKA.CD),2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2017 (YR2017),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2018 (YR2018),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2021 (YR2021),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Congo, Rep. (COG)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2007 (YR2007),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Rep. (COG)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2008 (YR2008),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Rep. (COG)",Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2009 (YR2009),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Rep. (COG)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2007 (YR2007),Data include the effects of Enhanced HIPC Initiative and London Club debt restructuring agreement.
FootNote,"Congo, Rep. (COG)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2008 (YR2008),Data include the effects of Enhanced HIPC Initiative and Paris Club debt restructuring agreement.
FootNote,"Congo, Rep. (COG)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2009 (YR2009),Data include the effects of Enhanced HIPC Initiative.
FootNote,"Congo, Rep. (COG)","External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2010 (YR2010),Data include the effects of MDRI and HIPC debt relief.
FootNote,"Congo, Rep. (COG)","Present value of external debt (% of exports of goods, services and income) (DT.DOD.PVLX.EX.ZS)",2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,"Congo, Rep. (COG)",Present value of external debt (% of GNI) (DT.DOD.PVLX.GN.ZS),2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,Costa Rica (CRI),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Costa Rica (CRI),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Costa Rica (CRI),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Costa Rica (CRI),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
